date,district_id,10_day_rainfall_mm,long_term_avg_mm,1 month_aggregation_mm,1 month_aggregation_long_term_avg_mm,3 month_aggregation_mm,3 month_aggregation_mm,anomaly,1 month_anomaly,3 month_anomaly
1997-09-21,BD4001,151.8217,85.86744,345.90698,280.35944,1428.7983,1428.7983,172.58295,122.97016,139.27539
1997-09-21,BD2003,307.67722,129.62827,420.87976,383.17426,1902.0255,1902.0255,232.25229,109.713554,112.65068
1997-09-21,BD5010,55.642857,74.58572,292.04083,233.04796,1033.4183,1033.4183,76.198166,124.78193,114.58887
1997-09-21,BD2012,118.35821,91.12289,487.403,288.8413,1447.149,1447.149,128.33386,167.57446,144.1399
1997-09-21,BD4018,78.7619,91.13254,336.7381,268.36588,1205.1667,1205.1667,87.13168,125.01125,134.53867
1997-09-21,BD2019,115.08491,92.84025,364.21698,298.7975,1601.7737,1601.7737,122.73569,121.53392,140.16685
1997-09-21,BD3026,138.42592,100.82037,493.5926,311.74753,1458.7222,1458.7222,135.53714,157.4101,146.33752
1997-09-21,BD5527,60.586777,90.58154,311.14874,301.27823,999.1074,999.1074,68.61866,103.222725,96.17311
1997-09-21,BD3029,134.28767,89.65571,437.43835,269.09634,1343.9727,1343.9727,147.1519,161.41708,143.94531
1997-09-21,BD5532,44.65,78.82667,267.7,252.46292,911.4,911.4,59.229362,105.91817,87.779884
1997-09-21,BD3033,138.515625,101.48802,500.328125,313.6427,1369.1406,1369.1406,134.7716,158.58769,140.88647
1997-09-21,BD3035,151.26,86.22467,455.88,268.11066,1416.48,1416.48,171.29138,168.7521,149.35268
1997-09-21,BD6036,135.64044,112.04832,551.0786,350.6472,1632.8315,1632.8315,120.15588,156.35681,130.55466
1997-09-21,BD4041,129.37363,94.213554,389,274.48022,1297.2089,1297.2089,135.43878,140.97598,142.68622
1997-09-21,BD1042,163.875,86.798615,395.79166,295.89722,1632.25,1632.25,183.96248,133.19885,147.96042
1997-09-21,BD4044,103.597015,91.49602,351.61194,269.7388,1267.8657,1267.8657,112.54041,129.80035,140.13293
1997-09-21,BD5038,58.485714,77.545715,250,243.51334,951.97144,951.97144,76.90976,102.61018,103.346886
1997-09-21,BD2046,269.2255,123.12451,517.7843,369.33267,2144.951,2144.951,214.03049,139.65767,144.20538
1997-09-21,BD3048,131.13187,112.26887,557.70325,359.9619,1474.1537,1474.1537,116.08526,154.18137,126.93221
1997-09-21,BD5549,93.419754,126.23045,450.95062,388.4502,1204.3951,1204.3951,74.99764,115.88522,91.34257
1997-09-21,BD4050,56.535713,82.78512,300.35715,244.94464,1116.3394,1116.3394,70.098114,122.169914,131.23798
1997-09-21,BD5552,90.88636,148.16818,492.29544,476.82803,1272.6818,1272.6818,62.60201,103.21015,84.57455
1997-09-21,BD3054,153.7317,88.19675,443.5122,279.3,1447.2926,1447.2926,170.31894,157.7602,146.8099
1997-09-21,BD4055,110.35135,92.04955,391.4054,270.57837,1293.2701,1293.2701,118.85819,143.8449,141.67653
1997-09-21,BD3056,111.92,89.92333,397.5,275.51868,1264.4,1264.4,123.17308,143.4842,137.1999
1997-09-21,BD6058,134.81915,126.106384,622.81915,385.06595,1758.085,1758.085,106.64557,160.95206,133.39217
1997-09-21,BD4057,61.555557,86.00494,282.5926,252.33704,1076.8518,1076.8518,73.134,111.75717,125.46891
1997-09-21,BD3059,129.0625,91.59688,447.65625,287.47186,1483.875,1483.875,138.78554,154.76917,146.90642
1997-09-21,BD5064,46.653225,76.41586,250.5,236.35672,973.75806,973.75806,63.443684,105.85991,116.20799
1997-09-21,BD4065,131.72974,87.834236,433.56757,260.68918,1374.8918,1374.8918,147.28375,165.06792,150.50304
1997-09-21,BD3067,144.72,101.17467,521,314.88535,1578.84,1578.84,141.01292,164.43391,150.16667
1997-09-21,BD3068,114.54762,93.44206,481.2381,288.1881,1361,1361,121.439575,165.8451,142.21008
1997-09-21,BD5069,46.13889,75.62408,273.7639,229.30695,1068.625,1068.625,63.428806,118.9738,126.028404
1997-09-21,BD5070,25.01724,74.58448,239.41379,229.01093,1041.5518,1041.5518,37.717457,104.44546,126.42094
1997-09-21,BD5573,64.61017,130.73842,425.38983,431.62033,1125.6104,1125.6104,51.282585,98.57301,80.39226
1997-09-21,BD5076,70.24419,84.8186,362.86047,256.78372,1122.6395,1122.6395,83.7735,140.52077,130.89087
1997-09-21,BD5577,55.94,120.156,358.86,421.51266,1331.86,1331.86,48.691235,85.31048,86.17535
1997-09-21,BD3082,93.92308,88.41709,359.97437,266.4436,1222.2565,1222.2565,105.89398,134.45679,135.91086
1997-09-21,BD5081,35.8,72.833725,235.75294,218.6451,1054.4117,1054.4117,52.419437,107.64955,128.58347
1997-09-21,BD2084,270.13513,124.10721,470.49728,363.34378,2032.3027,2032.3027,213.10594,129.09062,139.03758
1997-09-21,BD5585,78.72289,108.28796,395.9518,345.2988,1027.0361,1027.0361,73.90273,114.459946,89.16521
1997-09-21,BD5088,67.59091,78.47083,343.92047,243.35114,1154.0455,1154.0455,86.9656,140.49481,128.3271
1997-09-21,BD6090,202.55971,192.11766,918.2239,615.88605,2379.821,2379.821,105.29736,148.69458,114.50777
1997-09-21,BD6091,290.6746,200.67566,1013.21423,610.6913,2540.4128,2540.4128,143.7577,165.3774,125.40767
1997-09-21,BD3093,86.3719,92.266945,420.85126,286.34683,1220.3636,1220.3636,93.939316,146.16643,125.440216
1997-09-21,BD5594,24.924242,106.34798,313.01517,369.43484,1083.7878,1083.7878,26.874527,84.93204,84.17269
1997-09-21,BD4539,53.883118,83.629005,344.74026,268.75714,1124.6104,1124.6104,66.43775,127.75567,104.70624
1997-09-21,BD4561,105.72549,118.62462,560.57513,386.7987,1507.1176,1507.1176,89.56589,144.3535,121.35485
1997-09-21,BD4572,129.13861,144.4878,670.8515,481.83466,1737.8711,1737.8711,89.732155,138.82568,110.52462
1997-09-21,BD4589,59.291668,103.928474,421.62497,339.19443,1322.3541,1322.3541,59.021915,123.94884,105.14459
1997-09-21,BD1009,146.56363,97.55515,404.32727,336.9188,1906.7454,1906.7454,147.78745,119.71476,145.77957
1997-09-21,BD2022,260.1831,113.13991,346.52112,360.2169,2029.507,2029.507,224.4653,96.24996,105.987206
1997-09-21,BD2015,221.90729,106.17837,368.99338,319.34238,2168.4304,2168.4304,204.09303,115.308205,136.97644
1997-09-21,BD2030,196.3,118.42111,427.56665,360.53888,2286.7668,2286.7668,163.10013,118.3367,148.307
1997-09-21,BD2075,169.76471,111.41255,413.90588,369.76196,2277.953,2277.953,150.1253,111.77919,140.80089
1997-09-21,BD2051,149.81818,105.954544,412.45456,366.11667,2117.75,2117.75,139.53297,112.48608,145.53716
1997-09-21,BD1009,177.23729,102.1113,412.50848,364.9836,2234.4067,2234.4067,170.13824,112.84514,143.45346
1997-09-21,BD1006,170.7375,91.799164,447.65002,313.53418,1712.6377,1712.6377,181.54857,142.10406,151.20328
1997-09-21,BD1078,177.6854,105.020226,398.61798,373.97827,2072.5505,2072.5505,166.04709,106.50162,139.09364
1997-09-21,BD2013,111.01923,89.40641,343.3654,297.07437,1599.6924,1599.6924,122.89338,115.32438,139.96208
1997-09-21,BD3086,136.35715,87.58572,395.5,288.7627,1539.5952,1539.5952,152.67706,136.33453,146.53688
1997-09-21,BD1004,155.0196,93.206535,332.72546,322.52158,1701.1178,1701.1178,162.94191,103.115486,139.431
1997-09-21,BD1079,159.5,86.23889,373.7619,287.33017,1549.6906,1549.6906,180.29591,129.56648,147.5514
1997-09-21,BD4087,140.925,94.6075,351.09998,290.95804,1436.7834,1436.7834,146.50002,120.321106,141.29964
1997-09-21,BD4047,143.984,86.4936,347.04797,271.33655,1391.672,1391.672,162.83543,127.39826,139.41238
1997-09-11,BD10,65.09091,124.15939,499.65457,378.13574,1888.7635,1888.7635,54.26699,131.7169,137.71739
1997-09-11,BD10,60.90145,120.350914,504.07248,372.63614,1791.603,1791.603,52.573566,134.80502,131.01978
1997-09-11,BD20,62.41389,123.8085,413.6698,406.25308,1936.6642,1936.6642,52.336525,101.803444,124.43898
1997-09-11,BD30,187.25139,104.04691,479.09808,308.69083,1391.8744,1391.8744,176.30154,154.32332,136.3583
1997-09-11,BD40,106.552666,91.945465,449.25583,282.74405,1283.8618,1283.8618,115.067444,157.86801,131.68509
1997-09-11,BD45,254.70712,129.25673,553.05804,416.97018,1577.8892,1577.8892,193.44067,132.25058,116.30561
1997-09-11,BD50,153.10062,81.90939,372.70898,255.69763,1095.288,1095.288,181.9143,144.88393,122.31874
1997-09-11,BD55,209.71747,117.94252,381.43665,394.41016,1253.9624,1253.9624,174.64867,96.75183,96.1739
1997-09-11,BD60,385.35666,172.0228,761.95483,560.2708,2274.3542,2274.3542,220.51208,135.67918,126.23331
1997-09-11,BD4001,69.558136,97.76021,417.7054,300.6703,1350.1627,1350.1627,72.55545,138.28804,127.032814
1997-09-11,BD2003,44.13924,136.05168,289.58228,451.081,1751.7723,1751.7723,34.837757,64.589905,99.325195
1997-09-11,BD5010,151.62245,77.759186,342.05103,259.90204,1070.1224,1070.1224,189.25084,131.01108,112.32147
1997-09-11,BD2012,211.95523,105.2005,488.5821,315.15573,1518.0299,1518.0299,196.87317,154.16939,144.612
1997-09-11,BD4018,153.5238,91.23254,463.5952,266.39127,1195.2618,1195.2618,164.72993,172.66406,132.9688
1997-09-11,BD2019,81.971695,109.2544,408.3302,333.55347,1655.8773,1655.8773,76.121086,122.08712,139.61269
1997-09-11,BD3026,208.62962,111.15741,506.8333,316.56976,1448.5184,1448.5184,183.9139,159.16711,143.593
1997-09-11,BD5527,169.78513,102.11267,361.15704,336.23993,1138.6776,1138.6776,163.17876,107.30194,103.908554
1997-09-11,BD3029,159.15068,91.20959,461.7945,276.71872,1320.2603,1320.2603,170.6178,165.69524,138.20967
1997-09-11,BD5532,151.8625,81.40583,296.2375,308.56876,998.10004,998.10004,181.54158,96.067444,90.21465
1997-09-11,BD3033,236.96875,111.072395,506.5625,318.6,1396.65625,1396.65625,208.46364,158.08482,141.05878
1997-09-11,BD3035,123.62,90.052,452.9,278.72665,1375.7799,1375.7799,135.3154,161.38773,140.76825
1997-09-11,BD6036,239.93259,121.80299,551.88763,396.6472,1774.2922,1774.2922,193.15994,138.65096,134.71968
1997-09-11,BD4041,126.48351,89.532234,470.14285,275.30878,1249.011,1249.011,139.08856,169.50694,136.25812
1997-09-11,BD1042,76.166664,107.5625,478.49997,324.61804,1566.5833,1566.5833,72.108086,146.68492,135.66031
1997-09-11,BD4044,137.17911,90.67712,456.38806,269.59702,1235.5223,1235.5223,148.60304,168.0237,135.43822
1997-09-11,BD5038,138.37143,79.68286,331.97144,284.84668,1003.45715,1003.45715,169.30396,116.258514,103.29973
1997-09-11,BD2046,74.588234,130.60948,462.99017,429.31537,2073.6763,2073.6763,58.689285,107.75354,133.2218
1997-09-11,BD3048,274.65933,127.21795,565.89014,385.79123,1563.6373,1563.6373,211.51387,146.08571,130.75092
1997-09-11,BD5549,265.01236,123.71194,392.0988,415.15802,1341.3457,1341.3457,209.78033,94.51177,95.547035
1997-09-11,BD4050,155.53572,85.85,420.73218,255.23929,1142.0714,1142.0714,176.70416,163.59259,131.82979
1997-09-11,BD5552,291.5,154.54697,456.68182,495.1947,1453.909,1453.909,185.8387,92.30042,92.36604
1997-09-11,BD3054,114.097565,97.76016,430.73172,288.20813,1413.4633,1413.4633,115.898575,148.60834,139.50256
1997-09-11,BD4055,143.16216,89.78468,469.43243,271.26578,1276.3512,1276.3512,156.31444,171.73044,137.44205
1997-09-11,BD3056,170.28,98.388,429.24002,282.76868,1256.8401,1256.8401,169.53612,150.89899,133.05862
1997-09-11,BD6058,304.82977,129.57234,577.5106,420.05566,1884.7659,1884.7659,230.23288,137.04337,136.48184
1997-09-11,BD4057,135.2963,85.885185,396.6296,250.72223,1086.9629,1086.9629,154.36652,157.05698,125.92522
1997-09-11,BD3059,164.25,102.447914,500.53125,305.53958,1483.90625,1483.90625,157.51819,162.79124,143.80676
1997-09-11,BD5064,149.75,82.57607,339.2258,258.52097,1039.2661,1039.2661,176.7035,130.62558,119.08514
1997-09-11,BD4065,126.48649,83.87297,477.6757,266.94775,1343.919,1343.919,147.94879,177.48839,143.39702
1997-09-11,BD3067,216.48,112.321335,538.68,330.55066,1587.76,1587.76,188.78067,162.0262,149.02078
1997-09-11,BD3068,235.69048,103.262695,489.3095,303.5603,1423.5238,1423.5238,222.3208,160.19867,144.57373
1997-09-11,BD5069,152.05556,80.75324,392.22223,248.25833,1092.6945,1092.6945,183.14824,156.84468,123.76827
1997-09-11,BD5070,155.44827,80.52816,368.8793,244.87529,1110.8104,1110.8104,187.59702,149.62636,131.16425
1997-09-11,BD5573,235.81355,142.20564,431.62714,459.80112,1344.5763,1344.5763,163.58989,93.938484,91.42036
1997-09-11,BD5076,174.18605,91.2438,437.3023,264.84885,1144.8256,1144.8256,186.17932,163.90744,130.32271
1997-09-11,BD5577,194.5,142.35,401.8,488.686,1628.9401,1628.9401,135.39192,82.40055,99.47456
1997-09-11,BD3082,153.6923,93.15641,425.69232,270.6,1229.8975,1229.8975,161.6729,156.27443,134.01918
1997-09-11,BD5081,138.15294,76.191376,362.25882,231.57648,1100.2588,1100.2588,176.31544,155.23894,129.89166
1997-09-11,BD2084,63.902702,127.41514,365.47568,408.88235,1984.8488,1984.8488,52.035366,89.512314,130.1514
1997-09-11,BD5585,212.3253,112.52088,382.66266,370.09357,1122.9879,1122.9879,184.92484,103.35092,93.32138
1997-09-11,BD5088,158.46591,84.73447,403.76135,263.01895,1177.4546,1177.4546,182.16626,152.51212,125.394104
1997-09-11,BD6090,456.95523,210.49129,952.7761,685.33307,2549.4255,2549.4255,214.37305,138.74117,118.615486
1997-09-11,BD6091,472.00793,198.25397,845,647.4484,2625.6826,2625.6826,234.68565,130.27849,125.72835
1997-09-11,BD3093,189.66116,100.070526,460.94214,302.0394,1259.438,1259.438,185.26714,151.7532,124.34908
1997-09-11,BD5594,215.59091,126.40505,396.80304,413.15607,1334.5455,1334.5455,167.87094,96.08925,99.14908
1997-09-11,BD4539,167.27272,87.411255,365.2987,310.16147,1203.3896,1203.3896,186.41963,117.49492,105.458786
1997-09-11,BD4561,264.4771,132.89825,594.12415,411.2329,1605.7322,1605.7322,195.41734,143.93964,124.28135
1997-09-11,BD4572,328.85147,165.05809,694.69305,525.58777,1893.0297,1893.0297,196.31613,131.8713,115.881256
1997-09-11,BD4589,207.8125,109.44444,425.3333,378.0472,1426.7917,1426.7917,185.95268,112.34472,107.62503
1997-09-11,BD1009,65.09091,124.15939,499.65457,378.13574,1888.7635,1888.7635,54.26699,131.7169,137.71739
1997-09-11,BD2022,16,128.9662,380.831,463.66855,1979.3522,1979.3522,15.675595,82.32491,96.03772
1997-09-11,BD2015,27.801325,113.742165,426.13907,395.24814,2140.086,2140.086,27.623991,107.71794,127.38054
1997-09-11,BD2030,36.866665,125.956665,510.5,426.58334,2299.7334,2299.7334,31.969864,119.44391,143.57712
1997-09-11,BD2075,43.4,134.06157,552.82355,452.42276,2262.647,2262.647,34.80473,121.949234,133.5928
1997-09-11,BD2051,55.159092,134.35228,527.7273,427.7712,2108.5454,2108.5454,43.170513,123.096756,139.4125
1997-09-11,BD1009,49.677967,131.91582,570.8983,428.61865,2172.4236,2172.4236,39.935463,132.81216,131.01791
1997-09-11,BD1006,89.675,114.41583,479.0625,337.30792,1654.3126,1654.3126,79.281784,141.41142,140.58284
1997-09-11,BD1078,48.47191,133.57866,544.89886,419.15656,1980.427,1980.427,38.58596,129.64526,125.05603
1997-09-11,BD2013,72.05769,109.348076,408.5769,329.18076,1633.2886,1633.2886,67.38871,123.758446,138.14346
1997-09-11,BD3086,86.7381,104.4881,421.2619,307.5595,1536.5,1536.5,83.78819,136.37784,141.44632
1997-09-11,BD1004,35.372547,114.062096,455.7647,356.0157,1603.2745,1603.2745,33.908817,127.630104,125.44768
1997-09-11,BD1079,70.47619,102.32381,444.59525,310.3278,1475.2859,1475.2859,70.325676,142.58028,134.81822
1997-09-11,BD4087,78.025,96.94444,480.84164,303.64917,1356.2916,1356.2916,81.44142,157.40903,131.29294
1997-09-11,BD4047,80.52,90.89066,437.408,289.4416,1317.4559,1317.4559,89.184906,150.25322,128.18494
1997-09-01,BD10,192.67273,115.20424,618.8182,402.90607,1877.5636,1877.5636,164.44739,152.93182,133.7894
1997-09-01,BD10,169.0261,118.32966,612.6957,400.7795,1786.4725,1786.4725,141.10645,152.22446,126.579704
1997-09-01,BD20,138.45004,109.97856,524.02,442.9801,1986.7156,1986.7156,124.76243,118.09007,121.53766
1997-09-01,BD30,146.18646,96.89609,436.8094,312.9745,1280.2734,1280.2734,148.37317,138.94492,124.166595
1997-09-01,BD40,123.14364,91.529686,475.38577,303.2015,1244.1888,1244.1888,132.75052,155.86743,125.33457
1997-09-01,BD45,178.25594,136.31134,464.05804,442.12103,1442.3694,1442.3694,129.6824,104.90629,104.0325
1997-09-01,BD50,79.79257,77.355576,347.9288,276.3881,1014.4752,1014.4752,102.95912,125.42422,112.26358
1997-09-01,BD55,92.6113,130.24504,294.54965,409.17667,1217.1969,1217.1969,72.17366,72.32413,91.1721
1997-09-01,BD60,223.63882,175.66216,590.2416,582.63416,2095.2075,2095.2075,126.556015,101.294586,112.30507
1997-09-01,BD4001,124.52713,96.73178,488.8372,325.57416,1337.0775,1337.0775,127.32218,149.38771,122.35572
1997-09-01,BD2003,69.06329,117.49431,331.9304,492.4844,1854.3987,1854.3987,60.462643,67.72683,99.476326
1997-09-01,BD5010,84.77551,80.703064,321.2755,289.49387,1003.10205,1003.10205,104.751816,110.791954,102.626274
1997-09-01,BD2012,157.08955,92.517914,443.29852,318.80646,1398.9552,1398.9552,166.21516,138.44644,129.21075
1997-09-01,BD4018,104.45238,86.00079,420.6905,275.5889,1102.1428,1102.1428,120.27628,151.71323,122.99038
1997-09-01,BD2019,167.16037,96.70283,500.4434,344.55722,1640.2074,1640.2074,169.27786,144.59532,134.84642
1997-09-01,BD3026,146.53703,99.76975,436.31482,308.16483,1307.1665,1307.1665,144.63815,140.92094,130.22327
1997-09-01,BD5527,80.77686,108.58402,340.00827,352.62177,1097.4628,1097.4628,75.518425,96.472946,98.49661
1997-09-01,BD3029,144,88.23105,442.01367,284.78265,1236.3972,1236.3972,159.81801,154.25827,127.232155
1997-09-01,BD5532,71.1875,92.230415,222.775,357.67374,977.125,977.125,78.35768,62.804382,84.88303
1997-09-01,BD3033,124.84375,101.08229,415.359375,313.0427,1233.2031,1233.2031,122.39908,132.17073,124.42162
1997-09-01,BD3035,181,91.834,470.03998,287.78732,1315.1,1315.1,192.0813,162.24745,131.68114
1997-09-01,BD6036,175.50562,116.79588,494.44943,420.57755,1667.9775,1667.9775,148.20338,117.35803,121.82908
1997-09-01,BD4041,133.14285,90.734436,480.19778,290.80548,1191.0989,1191.0989,144.29797,164.02596,128.10739
1997-09-01,BD1042,155.75,101.53611,554.75,340.04584,1545.9166,1545.9166,150.88782,162.22482,130.93445
1997-09-01,BD4044,110.83582,87.565674,436.43283,280.43683,1170.7313,1170.7313,125.13907,154.65167,127.96989
1997-09-01,BD5038,53.142857,86.28476,326.08572,324.94476,955.4,955.4,63.693935,100.3458,96.17556
1997-09-01,BD2046,173.97058,115.598694,598.7843,456.12256,2137.294,2137.294,148.40176,130.93793,129.5622
1997-09-01,BD3048,151.9121,120.47509,461.86816,392.07657,1389.143,1389.143,125.05438,117.57636,114.92837
1997-09-01,BD5549,92.51852,138.50781,213.65433,425.8498,1314.9877,1314.9877,67.95345,50.749546,89.30246
1997-09-01,BD4050,88.28571,76.309525,390.9464,273.0875,1057.625,1057.625,114.72913,142.38196,121.72141
1997-09-01,BD5552,109.90909,174.11287,265.72726,482.66818,1389.1362,1389.1362,64.15457,55.514645,86.281204
1997-09-01,BD3054,175.68292,93.34309,450.4146,288.72113,1359.8291,1359.8291,183.72713,155.05,132.92696
1997-09-01,BD4055,137.89189,88.74414,462.8108,282.11353,1205.9188,1205.9188,152.42754,162.93582,128.51631
1997-09-01,BD3056,115.3,87.20734,380.7,282.972,1167.9401,1167.9401,130.46684,133.93665,122.587074
1997-09-01,BD6058,183.17021,129.38724,470.91492,437.33725,1724.1063,1724.1063,140.02089,107.59096,118.57881
1997-09-01,BD4057,85.74074,80.446915,386.11108,262.4852,1008.7037,1008.7037,106.19545,146.21785,117.46377
1997-09-01,BD3059,154.34375,93.427086,492.40625,310.74896,1378.09375,1378.09375,161.89014,157.5322,132.85258
1997-09-01,BD5064,54.096775,77.364784,326,276.1336,953.4354,953.4354,71.75005,117.73762,108.807526
1997-09-01,BD4065,175.35135,88.98198,505.78378,282.65945,1286.7028,1286.7028,191.89993,177.56544,133.6359
1997-09-01,BD3067,159.8,101.389336,482.39996,330.52133,1443.8,1443.8,154.90274,145.26646,136.0282
1997-09-01,BD3068,131,91.48334,395.0476,302.8508,1270.9762,1270.9762,140.95699,129.94853,127.21869
1997-09-01,BD5069,75.56944,72.92963,375.61115,272.8648,1014.3472,1014.3472,103.387436,136.9771,113.831604
1997-09-01,BD5070,58.948277,73.89828,321.72415,256.5546,1013.37933,1013.37933,81.05155,124.91623,120.42506
1997-09-01,BD5573,124.9661,158.67627,321.1695,458.28418,1316.7965,1316.7965,79.40436,70.40376,87.85154
1997-09-01,BD5076,118.43023,80.72131,383.52325,276.1597,1050.9535,1050.9535,143.99013,138.18596,119.23944
1997-09-01,BD5577,108.42,159.00667,381.18,513.56134,1680.66,1680.66,69.15572,74.47142,100.61279
1997-09-01,BD3082,112.35897,84.87009,408.6923,280.43503,1155.6666,1155.6666,130.58736,144.93396,125.07816
1997-09-01,BD5081,61.8,69.62,349.1294,248.4953,1017.8824,1017.8824,89.52023,139.69861,120.343765
1997-09-01,BD2084,136.45946,111.82144,456.4865,425.82864,2066.0054,2066.0054,121.09032,107.11602,127.94147
1997-09-01,BD5585,104.90362,124.48996,289.75903,376.56345,1056.3976,1056.3976,84.87424,77.25033,86.51479
1997-09-01,BD5088,117.86364,80.145836,375.875,285.9591,1098.534,1098.534,144.29788,130.90327,115.243126
1997-09-01,BD6090,258.70895,213.27711,709.3135,715.47015,2320.918,2320.918,120.813835,99.14547,105.47394
1997-09-01,BD6091,250.53175,211.76164,620.29364,664.2288,2433.7937,2433.7937,117.886055,93.43495,112.285545
1997-09-01,BD3093,144.81818,94.00937,416.5537,315.97467,1147.2644,1147.2644,151.31717,131.33551,111.329865
1997-09-01,BD5594,72.5,136.68182,333.30304,423.86667,1255.1365,1255.1365,54.700027,78.88303,92.73168
1997-09-01,BD4539,123.58442,97.71688,332.7013,353.5485,1159.4806,1159.4806,125.183334,94.18567,97.80103
1997-09-01,BD4561,190.37254,135.27582,504.3333,423.81198,1445.6537,1445.6537,139.27742,118.77778,110.137665
1997-09-01,BD4572,212.86139,172.28877,536.35645,548.1327,1701.7229,1701.7229,122.88505,97.870995,102.37192
1997-09-01,BD4589,154.52083,125.821526,394.2708,419.5,1339.9792,1339.9792,121.93774,94.05673,98.258286
1997-09-01,BD1009,192.67273,115.20424,618.8182,402.90607,1877.5636,1877.5636,164.44739,152.93182,133.7894
1997-09-01,BD2022,70.33803,118.110794,496.85913,564.55304,2128.3804,2128.3804,61.19531,88.114555,96.44266
1997-09-01,BD2015,119.28477,99.42185,593.92053,450.4488,2214.0063,2214.0063,119.0218,131.50117,123.8849
1997-09-01,BD2030,194.4,116.16111,734.93335,469.97778,2340.7,2340.7,164.57425,155.78273,139.99536
1997-09-01,BD2075,200.74118,124.28784,785.14124,521.13727,2293.5176,2293.5176,159.13422,150.17778,131.32195
1997-09-01,BD2051,207.47728,125.809845,695.02277,464.09924,2111.2727,2111.2727,162.43217,149.227,137.30493
1997-09-01,BD1009,185.59322,130.9565,731.7966,486.53558,2185.966,2185.966,140.18692,149.8969,126.62682
1997-09-01,BD1006,187.2375,107.31917,547.27496,342.95834,1613.2999,1613.2999,171.1529,158.7187,135.43759
1997-09-01,BD1078,172.46068,135.3794,669.5281,455.8955,1991.3147,1991.3147,126.41505,146.35162,120.65896
1997-09-01,BD2013,160.28847,98.31987,494.25,339.54358,1610.3846,1610.3846,159.97742,144.90186,134.65538
1997-09-01,BD3086,172.40475,96.68889,477.47617,308.99127,1508.7382,1508.7382,174.45834,153.6591,137.74236
1997-09-01,BD1004,142.33333,115.25294,567.9608,385.03006,1620.5491,1620.5491,122.51953,146.9017,122.50179
1997-09-01,BD1079,143.78572,98.76746,537,327.48413,1460.0001,1460.0001,143.38379,163.01529,130.23032
1997-09-01,BD4087,132.15,99.40611,537.81665,331.0614,1349.075,1349.075,131.36203,161.52306,128.11372
1997-09-01,BD4047,122.544,93.95226,489.16,318.47974,1306.5759,1306.5759,128.89447,152.76382,123.17121
1997-08-21,BD10,241.89091,138.77213,603.1818,421.45758,1794.0544,1794.0544,171.72377,142.6125,127.21969
1997-08-21,BD10,274.14493,133.95555,606.0725,417.76096,1727.203,1727.203,200.88792,144.54327,122.35841
1997-08-21,BD20,212.8059,172.46603,546.3035,485.2677,2016.631,2016.631,122.73103,112.44949,118.826935
1997-08-21,BD30,145.66022,107.74783,436.25415,312.47534,1269.3936,1269.3936,133.62582,138.98848,122.91858
1997-08-21,BD40,219.55951,99.2689,490.45828,308.09302,1189.2832,1189.2832,215.36577,158.24635,121.29643
1997-08-21,BD45,120.094986,151.40211,433.63324,439.38495,1483.5542,1483.5542,79.982925,98.70569,107.29701
1997-08-21,BD50,139.8158,96.43266,414.02942,283.7744,1049.8514,1049.8514,142.77037,145.10616,116.68125
1997-08-21,BD55,79.10788,146.22261,369.85104,399.6387,1276.8682,1276.8682,55.61859,92.63846,96.13494
1997-08-21,BD60,152.95937,212.58586,573.3476,595.1756,2114.8418,2114.8418,72.59634,96.36306,111.035065
1997-08-21,BD4001,223.62015,106.17829,481.53488,337.60336,1297.7441,1297.7441,205.6338,142.01112,119.47967
1997-08-21,BD2003,176.37975,197.53502,377.51263,540.5635,1957.1644,1957.1644,89.554756,70.11331,99.59499
1997-08-21,BD5010,105.65306,101.4398,382.10205,298.44897,1063.6326,1063.6326,103.95836,127.56742,108.30512
1997-08-21,BD2012,119.537315,117.43731,411.61197,330.32935,1431.403,1431.403,101.71517,124.23964,128.10304
1997-08-21,BD4018,205.61905,89.157936,460.2143,273.50555,1061.2142,1061.2142,223.68698,167.0395,120.83433
1997-08-21,BD2019,159.19812,127.59623,473.76416,361.7695,1599.3207,1599.3207,123.833176,130.53543,129.59262
1997-08-21,BD3026,151.66667,105.64259,446.77777,298.89383,1284.7777,1284.7777,141.59706,148.66302,128.62271
1997-08-21,BD5527,110.59504,125.54325,405.72726,345.04187,1136.0826,1136.0826,88.54923,117.33661,102.897835
1997-08-21,BD3029,158.64383,97.27808,425.17807,280.7895,1193.041,1193.041,159.99892,150.5227,122.75149
1997-08-21,BD5532,73.1875,134.9325,297.25,377.34915,1091.2125,1091.2125,55.87516,79.05079,93.341156
1997-08-21,BD3033,144.75,106.44531,449.890625,306.2099,1268.2031,1268.2031,134.37083,146.16844,127.796486
1997-08-21,BD3035,148.28,96.84067,433.58,285.72134,1210.72,1210.72,150.50961,150.85924,121.8166
1997-08-21,BD6036,136.44943,158.04831,462.51685,440.19214,1708.8315,1708.8315,86.75308,105.014626,120.6957
1997-08-21,BD4041,210.51648,95.04212,490.7802,288.25055,1114.1758,1114.1758,215.42574,169.0637,122.00887
1997-08-21,BD1042,246.58333,115.51945,537.875,354.63055,1497.375,1497.375,208.74915,150.95354,126.76562
1997-08-21,BD4044,208.37314,91.354225,480.7612,278.8413,1127.0299,1127.0299,221.44658,171.1383,125.21497
1997-08-21,BD5038,140.45714,118.87904,411.11432,334.42096,1029.4286,1029.4286,117.418686,122.595345,103.75512
