country_name,source_id,source,year,unit,emissions_quantity,gas_name,Type_of_Emission
Bangladesh,6504,Fertilizers Manufacturing,1990,kt,640.794341,CO2eq,Emission
Bangladesh,6504,Fertilizers Manufacturing,1991,kt,657.286273,CO2eq,Emission
Bangladesh,6504,Fertilizers Manufacturing,1992,kt,663.236182,CO2eq,Emission
Bangladesh,6504,Fertilizers Manufacturing,1993,kt,666.486619,CO2eq,Emission
Bangladesh,6504,Fertilizers Manufacturing,1994,kt,694.01613,CO2eq,Emission
Bangladesh,6504,Fertilizers Manufacturing,1995,kt,708.236363,CO2eq,Emission
Bangladesh,6504,Fertilizers Manufacturing,1996,kt,733.783919,CO2eq,Emission
Bangladesh,6504,Fertilizers Manufacturing,1997,kt,763.707465,CO2eq,Emission
Bangladesh,6504,Fertilizers Manufacturing,1998,kt,789.715291,CO2eq,Emission
Bangladesh,6504,Fertilizers Manufacturing,1999,kt,822.117269,CO2eq,Emission
Bangladesh,6504,Fertilizers Manufacturing,2000,kt,838.878839,CO2eq,Emission
Bangladesh,6504,Fertilizers Manufacturing,2001,kt,862.4353,CO2eq,Emission
Bangladesh,6504,Fertilizers Manufacturing,2002,kt,1577.646906,CO2eq,Emission
Bangladesh,6504,Fertilizers Manufacturing,2003,kt,1869.33445,CO2eq,Emission
Bangladesh,6504,Fertilizers Manufacturing,2004,kt,1816.635653,CO2eq,Emission
Bangladesh,6504,Fertilizers Manufacturing,2005,kt,1765.44609,CO2eq,Emission
Bangladesh,6504,Fertilizers Manufacturing,2006,kt,1719.426639,CO2eq,Emission
Bangladesh,6504,Fertilizers Manufacturing,2007,kt,1582.816393,CO2eq,Emission
Bangladesh,6504,Fertilizers Manufacturing,2008,kt,1334.718608,CO2eq,Emission
Bangladesh,6504,Fertilizers Manufacturing,2009,kt,1174.395531,CO2eq,Emission
Bangladesh,6504,Fertilizers Manufacturing,2010,kt,946.984597,CO2eq,Emission
Bangladesh,6504,Fertilizers Manufacturing,2011,kt,847.809357,CO2eq,Emission
Bangladesh,6504,Fertilizers Manufacturing,2012,kt,861.682991,CO2eq,Emission
Bangladesh,6504,Fertilizers Manufacturing,2013,kt,896.138335,CO2eq,Emission
Bangladesh,6504,Fertilizers Manufacturing,2014,kt,760.506691,CO2eq,Emission
Bangladesh,6504,Fertilizers Manufacturing,2015,kt,764.675522,CO2eq,Emission
Bangladesh,6504,Fertilizers Manufacturing,2016,kt,915.874711,CO2eq,Emission
Bangladesh,6504,Fertilizers Manufacturing,2017,kt,831.728564,CO2eq,Emission
Bangladesh,6504,Fertilizers Manufacturing,2018,kt,681.732365,CO2eq,Emission
Bangladesh,6504,Fertilizers Manufacturing,2019,kt,707.305371,CO2eq,Emission
Bangladesh,6504,Fertilizers Manufacturing,2020,kt,1177.813561,CO2eq,Emission
Bangladesh,6504,Fertilizers Manufacturing,2021,kt,1196.144572,CO2eq,Emission
Bangladesh,6504,Fertilizers Manufacturing,2022,kt,1196.144572,CO2eq,Emission
Bangladesh,6504,Fertilizers Manufacturing,2023,kt,1196.144572,CO2eq,Emission
Bangladesh,6997,Pesticides Manufacturing,1990,kt,31.728231,CO2eq,Emission
Bangladesh,6997,Pesticides Manufacturing,1991,kt,31.872998,CO2eq,Emission
Bangladesh,6997,Pesticides Manufacturing,1992,kt,36.566971,CO2eq,Emission
Bangladesh,6997,Pesticides Manufacturing,1993,kt,38.926438,CO2eq,Emission
Bangladesh,6997,Pesticides Manufacturing,1994,kt,10.044108,CO2eq,Emission
Bangladesh,6997,Pesticides Manufacturing,1995,kt,12.163308,CO2eq,Emission
Bangladesh,6997,Pesticides Manufacturing,1996,kt,25.536878,CO2eq,Emission
Bangladesh,6997,Pesticides Manufacturing,1997,kt,13.59337,CO2eq,Emission
Bangladesh,6997,Pesticides Manufacturing,1998,kt,23.113926,CO2eq,Emission
Bangladesh,6997,Pesticides Manufacturing,1999,kt,63.625558,CO2eq,Emission
Bangladesh,6997,Pesticides Manufacturing,2000,kt,63.018307,CO2eq,Emission
Bangladesh,6997,Pesticides Manufacturing,2001,kt,49.74498,CO2eq,Emission
Bangladesh,6997,Pesticides Manufacturing,2002,kt,91.616702,CO2eq,Emission
Bangladesh,6997,Pesticides Manufacturing,2003,kt,116.48373,CO2eq,Emission
Bangladesh,6997,Pesticides Manufacturing,2004,kt,151.262619,CO2eq,Emission
Bangladesh,6997,Pesticides Manufacturing,2005,kt,138.374967,CO2eq,Emission
Bangladesh,6997,Pesticides Manufacturing,2006,kt,139.480076,CO2eq,Emission
Bangladesh,6997,Pesticides Manufacturing,2007,kt,154.932301,CO2eq,Emission
Bangladesh,6997,Pesticides Manufacturing,2008,kt,270.347271,CO2eq,Emission
Bangladesh,6997,Pesticides Manufacturing,2009,kt,297.545375,CO2eq,Emission
Bangladesh,6997,Pesticides Manufacturing,2010,kt,218.92023,CO2eq,Emission
Bangladesh,6997,Pesticides Manufacturing,2011,kt,140.809828,CO2eq,Emission
Bangladesh,6997,Pesticides Manufacturing,2012,kt,285.379172,CO2eq,Emission
Bangladesh,6997,Pesticides Manufacturing,2013,kt,56.70936,CO2eq,Emission
Bangladesh,6997,Pesticides Manufacturing,2014,kt,334.001012,CO2eq,Emission
Bangladesh,6997,Pesticides Manufacturing,2015,kt,36.103144,CO2eq,Emission
Bangladesh,6997,Pesticides Manufacturing,2016,kt,298.168875,CO2eq,Emission
Bangladesh,6997,Pesticides Manufacturing,2017,kt,310.75829,CO2eq,Emission
Bangladesh,6997,Pesticides Manufacturing,2018,kt,310.733704,CO2eq,Emission
Bangladesh,6997,Pesticides Manufacturing,2019,kt,305.348987,CO2eq,Emission
Bangladesh,6997,Pesticides Manufacturing,2020,kt,308.548961,CO2eq,Emission
Bangladesh,6997,Pesticides Manufacturing,2021,kt,308.548961,CO2eq,Emission
Bangladesh,6997,Pesticides Manufacturing,2022,kt,308.548961,CO2eq,Emission
Bangladesh,6997,Pesticides Manufacturing,2023,kt,308.548961,CO2eq,Emission
Bangladesh,6815,Food Transport,1990,kt,182.93007,CO2eq,Emission
Bangladesh,6815,Food Transport,1991,kt,204.793738,CO2eq,Emission
Bangladesh,6815,Food Transport,1992,kt,236.02886,CO2eq,Emission
Bangladesh,6815,Food Transport,1993,kt,242.354794,CO2eq,Emission
Bangladesh,6815,Food Transport,1994,kt,247.286393,CO2eq,Emission
Bangladesh,6815,Food Transport,1995,kt,298.625094,CO2eq,Emission
Bangladesh,6815,Food Transport,1996,kt,329.209052,CO2eq,Emission
Bangladesh,6815,Food Transport,1997,kt,372.186699,CO2eq,Emission
Bangladesh,6815,Food Transport,1998,kt,380.589269,CO2eq,Emission
Bangladesh,6815,Food Transport,1999,kt,346.978863,CO2eq,Emission
Bangladesh,6815,Food Transport,2000,kt,340.360495,CO2eq,Emission
Bangladesh,6815,Food Transport,2001,kt,423.695284,CO2eq,Emission
Bangladesh,6815,Food Transport,2002,kt,430.475901,CO2eq,Emission
Bangladesh,6815,Food Transport,2003,kt,440.538014,CO2eq,Emission
Bangladesh,6815,Food Transport,2004,kt,486.21354,CO2eq,Emission
Bangladesh,6815,Food Transport,2005,kt,553.38064,CO2eq,Emission
Bangladesh,6815,Food Transport,2006,kt,591.822826,CO2eq,Emission
Bangladesh,6815,Food Transport,2007,kt,598.579735,CO2eq,Emission
Bangladesh,6815,Food Transport,2008,kt,680.064715,CO2eq,Emission
Bangladesh,6815,Food Transport,2009,kt,725.030162,CO2eq,Emission
Bangladesh,6815,Food Transport,2010,kt,848.616877,CO2eq,Emission
Bangladesh,6815,Food Transport,2011,kt,992.969056,CO2eq,Emission
Bangladesh,6815,Food Transport,2012,kt,1002.722681,CO2eq,Emission
Bangladesh,6815,Food Transport,2013,kt,953.661519,CO2eq,Emission
Bangladesh,6815,Food Transport,2014,kt,1029.68985,CO2eq,Emission
Bangladesh,6815,Food Transport,2015,kt,1080.636199,CO2eq,Emission
Bangladesh,6815,Food Transport,2016,kt,1145.34149,CO2eq,Emission
Bangladesh,6815,Food Transport,2017,kt,1269.270925,CO2eq,Emission
Bangladesh,6815,Food Transport,2018,kt,1384.024782,CO2eq,Emission
Bangladesh,6815,Food Transport,2019,kt,1349.261859,CO2eq,Emission
Bangladesh,6815,Food Transport,2020,kt,1193.043082,CO2eq,Emission
Bangladesh,6815,Food Transport,2021,kt,1320.1899,CO2eq,Emission
Bangladesh,6815,Food Transport,2022,kt,1465.422971,CO2eq,Emission
Bangladesh,6815,Food Transport,2023,kt,1465.422971,CO2eq,Emission
Bangladesh,6506,Food Packaging,1990,kt,1.910412,CO2eq,Emission
Bangladesh,6506,Food Packaging,1991,kt,2.04303,CO2eq,Emission
Bangladesh,6506,Food Packaging,1992,kt,2.14605,CO2eq,Emission
Bangladesh,6506,Food Packaging,1993,kt,2.278955,CO2eq,Emission
Bangladesh,6506,Food Packaging,1994,kt,2.48706,CO2eq,Emission
Bangladesh,6506,Food Packaging,1995,kt,14.92236,CO2eq,Emission
Bangladesh,6506,Food Packaging,1996,kt,27.837413,CO2eq,Emission
Bangladesh,6506,Food Packaging,1997,kt,25.733119,CO2eq,Emission
Bangladesh,6506,Food Packaging,1998,kt,23.212024,CO2eq,Emission
Bangladesh,6508,Food Retail,1990,kt,918.583612,CO2eq,Emission
Bangladesh,6508,Food Retail,1991,kt,936.203956,CO2eq,Emission
Bangladesh,6508,Food Retail,1992,kt,958.6467,CO2eq,Emission
Bangladesh,6508,Food Retail,1993,kt,563.724847,CO2eq,Emission
Bangladesh,6508,Food Retail,1994,kt,585.744215,CO2eq,Emission
Bangladesh,6508,Food Retail,1995,kt,610.170379,CO2eq,Emission
Bangladesh,6508,Food Retail,1996,kt,82.7656,CO2eq,Emission
Bangladesh,6508,Food Retail,1997,kt,111.684534,CO2eq,Emission
Bangladesh,6508,Food Retail,1998,kt,122.322294,CO2eq,Emission
Bangladesh,6508,Food Retail,1999,kt,149.403146,CO2eq,Emission
Bangladesh,6508,Food Retail,2000,kt,264.796889,CO2eq,Emission
Bangladesh,6508,Food Retail,2001,kt,368.657771,CO2eq,Emission
Bangladesh,6508,Food Retail,2002,kt,463.404983,CO2eq,Emission
Bangladesh,6508,Food Retail,2003,kt,560.530469,CO2eq,Emission
Bangladesh,6508,Food Retail,2004,kt,664.681075,CO2eq,Emission
Bangladesh,6508,Food Retail,2005,kt,800.56307,CO2eq,Emission
Bangladesh,6508,Food Retail,2006,kt,886.196423,CO2eq,Emission
Bangladesh,6508,Food Retail,2007,kt,910.724215,CO2eq,Emission
Bangladesh,6508,Food Retail,2008,kt,927.797187,CO2eq,Emission
Bangladesh,6508,Food Retail,2009,kt,975.201827,CO2eq,Emission
Bangladesh,6508,Food Retail,2010,kt,1046.159585,CO2eq,Emission
Bangladesh,6508,Food Retail,2011,kt,1011.067843,CO2eq,Emission
Bangladesh,6508,Food Retail,2012,kt,1042.274405,CO2eq,Emission
Bangladesh,6508,Food Retail,2013,kt,1076.065477,CO2eq,Emission
Bangladesh,6508,Food Retail,2014,kt,1189.589163,CO2eq,Emission
Bangladesh,6508,Food Retail,2015,kt,1320.419507,CO2eq,Emission
Bangladesh,6508,Food Retail,2016,kt,1486.032036,CO2eq,Emission
Bangladesh,6508,Food Retail,2017,kt,1643.489711,CO2eq,Emission
Bangladesh,6508,Food Retail,2018,kt,1838.422715,CO2eq,Emission
Bangladesh,6508,Food Retail,2019,kt,2125.526444,CO2eq,Emission
Bangladesh,6508,Food Retail,2020,kt,2212.453913,CO2eq,Emission
Bangladesh,6508,Food Retail,2021,kt,2545.799282,CO2eq,Emission
Bangladesh,6508,Food Retail,2022,kt,2576.660489,CO2eq,Emission
Bangladesh,6508,Food Retail,2023,kt,2576.660489,CO2eq,Emission
Bangladesh,6505,Food Household Consumption,1990,kt,157.917672,CO2eq,Emission
Bangladesh,6505,Food Household Consumption,1991,kt,199.534088,CO2eq,Emission
Bangladesh,6505,Food Household Consumption,1992,kt,198.57229,CO2eq,Emission
Bangladesh,6505,Food Household Consumption,1993,kt,245.56056,CO2eq,Emission
Bangladesh,6505,Food Household Consumption,1994,kt,295.066866,CO2eq,Emission
Bangladesh,6505,Food Household Consumption,1995,kt,334.594696,CO2eq,Emission
Bangladesh,6505,Food Household Consumption,1996,kt,352.238544,CO2eq,Emission
Bangladesh,6505,Food Household Consumption,1997,kt,386.918137,CO2eq,Emission
Bangladesh,6505,Food Household Consumption,1998,kt,436.0699,CO2eq,Emission
Bangladesh,6505,Food Household Consumption,1999,kt,485.517347,CO2eq,Emission
Bangladesh,6505,Food Household Consumption,2000,kt,555.7431,CO2eq,Emission
Bangladesh,6505,Food Household Consumption,2001,kt,661.497222,CO2eq,Emission
Bangladesh,6505,Food Household Consumption,2002,kt,734.263856,CO2eq,Emission
Bangladesh,6505,Food Household Consumption,2003,kt,788.093523,CO2eq,Emission
Bangladesh,6505,Food Household Consumption,2004,kt,842.819909,CO2eq,Emission
Bangladesh,6505,Food Household Consumption,2005,kt,896.448424,CO2eq,Emission
Bangladesh,6505,Food Household Consumption,2006,kt,996.088089,CO2eq,Emission
Bangladesh,6505,Food Household Consumption,2007,kt,1056.700733,CO2eq,Emission
Bangladesh,6505,Food Household Consumption,2008,kt,1054.718153,CO2eq,Emission
Bangladesh,6505,Food Household Consumption,2009,kt,1126.428088,CO2eq,Emission
Bangladesh,6505,Food Household Consumption,2010,kt,1305.459796,CO2eq,Emission
Bangladesh,6505,Food Household Consumption,2011,kt,1376.217717,CO2eq,Emission
Bangladesh,6505,Food Household Consumption,2012,kt,1488.601497,CO2eq,Emission
Bangladesh,6505,Food Household Consumption,2013,kt,1560.726955,CO2eq,Emission
Bangladesh,6505,Food Household Consumption,2014,kt,1785.197343,CO2eq,Emission
Bangladesh,6505,Food Household Consumption,2015,kt,1866.787773,CO2eq,Emission
Bangladesh,6505,Food Household Consumption,2016,kt,2305.601424,CO2eq,Emission
Bangladesh,6505,Food Household Consumption,2017,kt,2470.320762,CO2eq,Emission
Bangladesh,6505,Food Household Consumption,2018,kt,2677.160537,CO2eq,Emission
Bangladesh,6505,Food Household Consumption,2019,kt,2804.330875,CO2eq,Emission
Bangladesh,6505,Food Household Consumption,2020,kt,2794.788232,CO2eq,Emission
Bangladesh,6505,Food Household Consumption,2021,kt,3037.955843,CO2eq,Emission
Bangladesh,6505,Food Household Consumption,2022,kt,3138.971693,CO2eq,Emission
Bangladesh,6505,Food Household Consumption,2023,kt,3138.971693,CO2eq,Emission
Bangladesh,6987,Solid Food Waste,1990,kt,9519.142688,CO2eq,Emission
Bangladesh,6987,Solid Food Waste,1991,kt,9573.936104,CO2eq,Emission
Bangladesh,6987,Solid Food Waste,1992,kt,9614.227334,CO2eq,Emission
Bangladesh,6987,Solid Food Waste,1993,kt,9647.361405,CO2eq,Emission
Bangladesh,6987,Solid Food Waste,1994,kt,9671.712799,CO2eq,Emission
Bangladesh,6987,Solid Food Waste,1995,kt,9704.29979,CO2eq,Emission
Bangladesh,6987,Solid Food Waste,1996,kt,9753.618453,CO2eq,Emission
Bangladesh,6987,Solid Food Waste,1997,kt,9790.275889,CO2eq,Emission
Bangladesh,6987,Solid Food Waste,1998,kt,9819.508633,CO2eq,Emission
Bangladesh,6987,Solid Food Waste,1999,kt,9842.373587,CO2eq,Emission
Bangladesh,6987,Solid Food Waste,2000,kt,9863.134816,CO2eq,Emission
Bangladesh,6987,Solid Food Waste,2001,kt,9878.330435,CO2eq,Emission
Bangladesh,6987,Solid Food Waste,2002,kt,9890.315247,CO2eq,Emission
Bangladesh,6987,Solid Food Waste,2003,kt,9911.581313,CO2eq,Emission
Bangladesh,6987,Solid Food Waste,2004,kt,9936.150723,CO2eq,Emission
Bangladesh,6987,Solid Food Waste,2005,kt,9961.078217,CO2eq,Emission
Bangladesh,6987,Solid Food Waste,2006,kt,9981.846636,CO2eq,Emission
Bangladesh,6987,Solid Food Waste,2007,kt,10010.0495,CO2eq,Emission
Bangladesh,6987,Solid Food Waste,2008,kt,10047.87972,CO2eq,Emission
Bangladesh,6987,Solid Food Waste,2009,kt,10087.76078,CO2eq,Emission
Bangladesh,6987,Solid Food Waste,2010,kt,10130.1058,CO2eq,Emission
Bangladesh,6987,Solid Food Waste,2011,kt,10172.88487,CO2eq,Emission
Bangladesh,6987,Solid Food Waste,2012,kt,10205.6608,CO2eq,Emission
Bangladesh,6987,Solid Food Waste,2013,kt,10243.94555,CO2eq,Emission
Bangladesh,6987,Solid Food Waste,2014,kt,10288.59307,CO2eq,Emission
Bangladesh,6987,Solid Food Waste,2015,kt,10334.34771,CO2eq,Emission
Bangladesh,6987,Solid Food Waste,2016,kt,10407.21465,CO2eq,Emission
Bangladesh,6987,Solid Food Waste,2017,kt,10467.75074,CO2eq,Emission
Bangladesh,6987,Solid Food Waste,2018,kt,10520.1062,CO2eq,Emission
Bangladesh,6987,Solid Food Waste,2019,kt,10566.94081,CO2eq,Emission
Bangladesh,6987,Solid Food Waste,2020,kt,10606.40059,CO2eq,Emission
Bangladesh,6987,Solid Food Waste,2021,kt,10647.40517,CO2eq,Emission
Bangladesh,6987,Solid Food Waste,2022,kt,10688.07243,CO2eq,Emission
Bangladesh,6987,Solid Food Waste,2023,kt,10707.31077,CO2eq,Emission
Bangladesh,6988,Domestic Wastewater,1990,kt,4583.927018,CO2eq,Emission
Bangladesh,6988,Domestic Wastewater,1991,kt,4668.793411,CO2eq,Emission
Bangladesh,6988,Domestic Wastewater,1992,kt,4753.53986,CO2eq,Emission
Bangladesh,6988,Domestic Wastewater,1993,kt,4824.644412,CO2eq,Emission
Bangladesh,6988,Domestic Wastewater,1994,kt,4920.1448,CO2eq,Emission
Bangladesh,6988,Domestic Wastewater,1995,kt,5017.341407,CO2eq,Emission
Bangladesh,6988,Domestic Wastewater,1996,kt,5112.306218,CO2eq,Emission
Bangladesh,6988,Domestic Wastewater,1997,kt,5214.266489,CO2eq,Emission
Bangladesh,6988,Domestic Wastewater,1998,kt,5318.631574,CO2eq,Emission
Bangladesh,6988,Domestic Wastewater,1999,kt,5467.530128,CO2eq,Emission
Bangladesh,6988,Domestic Wastewater,2000,kt,5554.663609,CO2eq,Emission
Bangladesh,6988,Domestic Wastewater,2001,kt,5662.283697,CO2eq,Emission
Bangladesh,6988,Domestic Wastewater,2002,kt,5763.158865,CO2eq,Emission
Bangladesh,6988,Domestic Wastewater,2003,kt,5851.033151,CO2eq,Emission
Bangladesh,6988,Domestic Wastewater,2004,kt,5945.100826,CO2eq,Emission
Bangladesh,6988,Domestic Wastewater,2005,kt,6016.463614,CO2eq,Emission
Bangladesh,6988,Domestic Wastewater,2006,kt,6084.267916,CO2eq,Emission
Bangladesh,6988,Domestic Wastewater,2007,kt,6172.720175,CO2eq,Emission
Bangladesh,6988,Domestic Wastewater,2008,kt,6215.372386,CO2eq,Emission
Bangladesh,6988,Domestic Wastewater,2009,kt,6310.685924,CO2eq,Emission
Bangladesh,6988,Domestic Wastewater,2010,kt,6373.80715,CO2eq,Emission
Bangladesh,6988,Domestic Wastewater,2011,kt,6416.099155,CO2eq,Emission
Bangladesh,6988,Domestic Wastewater,2012,kt,6478.878066,CO2eq,Emission
Bangladesh,6988,Domestic Wastewater,2013,kt,6555.01708,CO2eq,Emission
Bangladesh,6988,Domestic Wastewater,2014,kt,6648.820124,CO2eq,Emission
Bangladesh,6988,Domestic Wastewater,2015,kt,6728.953242,CO2eq,Emission
Bangladesh,6988,Domestic Wastewater,2016,kt,6786.437945,CO2eq,Emission
Bangladesh,6988,Domestic Wastewater,2017,kt,6863.40919,CO2eq,Emission
Bangladesh,6988,Domestic Wastewater,2018,kt,6944.756455,CO2eq,Emission
Bangladesh,6988,Domestic Wastewater,2019,kt,6994.270791,CO2eq,Emission
Bangladesh,6988,Domestic Wastewater,2020,kt,7081.798673,CO2eq,Emission
Bangladesh,6988,Domestic Wastewater,2021,kt,7168.236492,CO2eq,Emission
Bangladesh,6988,Domestic Wastewater,2022,kt,7238.639351,CO2eq,Emission
Bangladesh,6988,Domestic Wastewater,2023,kt,7327.617298,CO2eq,Emission
Bangladesh,6989,Industrial Wastewater,1990,kt,44.040612,CO2eq,Emission
Bangladesh,6989,Industrial Wastewater,1991,kt,49.293404,CO2eq,Emission
Bangladesh,6989,Industrial Wastewater,1992,kt,49.373013,CO2eq,Emission
Bangladesh,6989,Industrial Wastewater,1993,kt,48.039643,CO2eq,Emission
Bangladesh,6989,Industrial Wastewater,1994,kt,50.718919,CO2eq,Emission
Bangladesh,6989,Industrial Wastewater,1995,kt,67.340359,CO2eq,Emission
Bangladesh,6989,Industrial Wastewater,1996,kt,60.284692,CO2eq,Emission
Bangladesh,6989,Industrial Wastewater,1997,kt,59.379722,CO2eq,Emission
Bangladesh,6989,Industrial Wastewater,1998,kt,63.036761,CO2eq,Emission
Bangladesh,6989,Industrial Wastewater,1999,kt,64.458424,CO2eq,Emission
Bangladesh,6989,Industrial Wastewater,2000,kt,64.216296,CO2eq,Emission
Bangladesh,6989,Industrial Wastewater,2001,kt,65.288573,CO2eq,Emission
Bangladesh,6989,Industrial Wastewater,2002,kt,78.760661,CO2eq,Emission
Bangladesh,6989,Industrial Wastewater,2003,kt,76.55387,CO2eq,Emission
Bangladesh,6989,Industrial Wastewater,2004,kt,74.343299,CO2eq,Emission
Bangladesh,6989,Industrial Wastewater,2005,kt,76.724967,CO2eq,Emission
Bangladesh,6989,Industrial Wastewater,2006,kt,81.745922,CO2eq,Emission
Bangladesh,6989,Industrial Wastewater,2007,kt,82.522144,CO2eq,Emission
Bangladesh,6989,Industrial Wastewater,2008,kt,78.71996,CO2eq,Emission
Bangladesh,6989,Industrial Wastewater,2009,kt,77.615884,CO2eq,Emission
Bangladesh,6989,Industrial Wastewater,2010,kt,79.21359,CO2eq,Emission
Bangladesh,6989,Industrial Wastewater,2011,kt,82.351373,CO2eq,Emission
Bangladesh,6989,Industrial Wastewater,2012,kt,83.557841,CO2eq,Emission
Bangladesh,6989,Industrial Wastewater,2013,kt,88.798807,CO2eq,Emission
Bangladesh,6989,Industrial Wastewater,2014,kt,65.150067,CO2eq,Emission
Bangladesh,6989,Industrial Wastewater,2015,kt,64.139993,CO2eq,Emission
Bangladesh,6989,Industrial Wastewater,2016,kt,64.89705,CO2eq,Emission
Bangladesh,6989,Industrial Wastewater,2017,kt,65.877457,CO2eq,Emission
Bangladesh,6989,Industrial Wastewater,2018,kt,66.077581,CO2eq,Emission
Bangladesh,6989,Industrial Wastewater,2019,kt,66.077581,CO2eq,Emission
Bangladesh,6989,Industrial Wastewater,2020,kt,66.077581,CO2eq,Emission
Bangladesh,6989,Industrial Wastewater,2021,kt,55.96327,CO2eq,Emission
Bangladesh,6989,Industrial Wastewater,2022,kt,55.96327,CO2eq,Emission
Bangladesh,6989,Industrial Wastewater,2023,kt,55.96327,CO2eq,Emission
Bangladesh,6990,Incineration,1990,kt,46.542189,CO2eq,Emission
Bangladesh,6990,Incineration,1991,kt,46.502744,CO2eq,Emission
Bangladesh,6990,Incineration,1992,kt,46.548912,CO2eq,Emission
Bangladesh,6990,Incineration,1993,kt,46.635435,CO2eq,Emission
Bangladesh,6990,Incineration,1994,kt,46.670072,CO2eq,Emission
Bangladesh,6990,Incineration,1995,kt,46.894282,CO2eq,Emission
Bangladesh,6990,Incineration,1996,kt,47.283403,CO2eq,Emission
Bangladesh,6990,Incineration,1997,kt,47.356845,CO2eq,Emission
Bangladesh,6990,Incineration,1998,kt,47.425064,CO2eq,Emission
Bangladesh,6990,Incineration,1999,kt,47.473967,CO2eq,Emission
Bangladesh,6990,Incineration,2000,kt,47.551217,CO2eq,Emission
Bangladesh,6990,Incineration,2001,kt,47.573506,CO2eq,Emission
Bangladesh,6990,Incineration,2002,kt,47.599459,CO2eq,Emission
Bangladesh,6990,Incineration,2003,kt,47.78174,CO2eq,Emission
Bangladesh,6990,Incineration,2004,kt,47.93395,CO2eq,Emission
Bangladesh,6990,Incineration,2005,kt,48.058939,CO2eq,Emission
Bangladesh,6990,Incineration,2006,kt,48.122167,CO2eq,Emission
Bangladesh,6990,Incineration,2007,kt,48.321099,CO2eq,Emission
Bangladesh,6990,Incineration,2008,kt,48.591913,CO2eq,Emission
Bangladesh,6990,Incineration,2009,kt,48.807113,CO2eq,Emission
Bangladesh,6990,Incineration,2010,kt,49.033707,CO2eq,Emission
Bangladesh,6990,Incineration,2011,kt,49.244391,CO2eq,Emission
Bangladesh,6990,Incineration,2012,kt,49.313537,CO2eq,Emission
Bangladesh,6990,Incineration,2013,kt,49.540595,CO2eq,Emission
Bangladesh,6990,Incineration,2014,kt,49.813975,CO2eq,Emission
Bangladesh,6990,Incineration,2015,kt,50.047135,CO2eq,Emission
Bangladesh,6990,Incineration,2016,kt,50.637809,CO2eq,Emission
Bangladesh,6990,Incineration,2017,kt,50.834348,CO2eq,Emission
Bangladesh,6990,Incineration,2018,kt,51.007418,CO2eq,Emission
Bangladesh,6990,Incineration,2019,kt,51.178513,CO2eq,Emission
Bangladesh,6990,Incineration,2020,kt,51.299323,CO2eq,Emission
Bangladesh,6990,Incineration,2021,kt,51.505574,CO2eq,Emission
Bangladesh,6990,Incineration,2022,kt,51.698422,CO2eq,Emission
Bangladesh,6990,Incineration,2023,kt,51.600954,CO2eq,Emission
